112|1|2|11|2|a|0||Going into the house, they saw whom?|The child with Mary his mother.||0
113|1|2|11|5|a|0||Going into the house, they what?|They saw the child with Mary his mother, and they fell down and worshiped him. Then, opening their treasures, they offered him gifts, gold and frankincense and myrrh.||0
114|1|2|11|1|b|0||Who fell down and worshiped him?|(They) The wise men.||0
115|1|2|11|8|a|0||Who worshiped him?|(They) The wise men.|14:33, 28:9, 28:17|0
116|1|2|11|1|a|0||Opening their treasures, they offered him what?|Gifts.||0
117|1|2|11|3|a|0||Opening their treasures, they offered him what gifts?|Gold and frankincense and myrrh.||0
119|1|2|12|1|b|0||Who departed to their own country by another way?|(They) The wise men.||0
120|1|2|12|1|b|0||The wise men departed to their own country by another way why?|Being warned in a dream not to return to Herod.||0
121|1|2|13|8|d|0||An angel of the Lord appeared to Joseph in a dream when?|When they (the Magi) had gone. (cf 1:20, 2:19)||0
122|1|2|13|9|b|1|Who said it, to whom, when, how, and what was the response?|"Rise, take the child and his mother, and flee to Egypt, and remain there until I tell you, for Herod is about to search for the child, to destroy him."|When they [the wise men] had departed, behold, an angel of the Lord appeared to Joseph in a dream and said it. And he rose and took the child and his mother by night and departed to Egypt.||0
123|1|2|13|1|e|0||Take the child and his mother, and flee to where?|Egypt.||0
124|1|2|13|2|a|0||Take whom and escape flee to Egypt?|The child and his mother.||1
125|1|2|13|1|c|0||Remain where until I tell you?|(There) Egypt.||0
126|1|2|13|1|e|0||Why remain there until I tell you?|Herod is about to search for the child, to destroy him.||0
127|1|2|13|1|a|0||Herod is about to search for the child, why?|To destroy him.||0
128|1|2|14|2|c|0||He rose and took whom by night and departed to Egypt?|The child and his mother.||0
129|1|2|14|8|d|0||He got up, took the child and his mother and what?|Left for Egypt (during the night). (cf 2:21)||0
130|1|2|15|1|e|0||He remained where until the death of Herod?|(There) Egypt.||0
131|1|2|15|8|a|0||This was to fulfill what?|What the Lord had spoken by the prophet, "Out of Egypt I called my son."|8:17; 12:17; 13:35|0
132|1|2|15|8|d|0||The Lord had said what through the prophet?|"Out of Egypt I called my son."||0
133|1|2|15|1|a|0||Out of Egypt I called whom?|My son.||0
134|1|2|16|3|a|0||Herod, when he saw that he had been tricked by the wise men, what?|Became furious, and he sent and killed all the male children in Bethlehem and in all that region who were two years old or under.||0
135|1|2|16|1|a|0||Herod became furious when?|When he saw that he had been tricked by the wise men.||0
136|1|2|16|1|a|0||Who saw that he had been tricked by the wise men?|(He) Herod.||0
137|1|2|16|1|b|0||Herod sent and killed whom?|All the male children in Bethlehem and in all that region who were two years old or under.||0
138|1|2|16|1|c|0||He had ascertained what from the wise men?|The time.||0
139|1|2|17|1|c|1||What was spoken by the prophet Jeremiah?|"A voice was heard in Ramah, weeping and loud lamentation, Rachel weeping for her children; she refused to be comforted, because they are no more."||0
140|1|2|17|8|a|1||What was fulfilled?|What was spoken by the prophet Jeremiah: "A voice was heard in Ramah, weeping and loud lamentation, Rachel weeping for her children; she refused to be comforted, because they are no more."||0
141|1|2|18|1|e|0||A voice was heard where?|In Ramah.||0
142|1|2|18|1|e|0||Rachel weeping for whom?|Her children.||0
143|1|2|18|1|e|0||She refused to be comforted why?|Because they are no more.||0
144|1|2|19|8|d|0||An angel of the Lord appeared in a dream to Joseph when?|After Herod died. (cf 1:20, 2:13)||0
145|1|2|19|9|b|2|Who said it, to whom, when, where, how, and what was the response?|"Rise, take the child and his mother and go to the land of Israel, for those who sought the child's life are dead."|When Herod died, behold, an angel of the Lord appeared in a dream to Joseph in Egypt, saying it. And he rose and took the child and his mother and went to the land of Israel.||0
146|1|2|20|2|b|0||Take whom and go to the land of Israel?|The child and his mother.||0
147|1|2|20|1|e|0||Go to the land of Israel, why?|For those who sought the child's life are dead.||0
148|1|2|20|1|c|0||Who are dead?|Those who sought the child's life.||0
149|1|2|21|1|c|0||Who went to the land of Israel.|(He) Joseph.||0
150|1|2|21|8|d|0||He got up, took the child and his mother and what?|Went to the land of Israel. (cf 2:14)||0
151|1|2|22|1|a|0||Who was reigning over Judea in place of his father Herod?|Archelaus.||0
152|1|2|22|1|a|0||Archelaus was reigning where?|In Judea (in place of his father Herod).||0
153|1|2|22|1|e|0||He was afraid to go where?|(There) Judea.||0
154|1|2|22|1|c|0||He was afraid to go there when?|When he heard that Archelaus was reigning over Judea in place of his father Herod.||0
155|1|2|22|1|c|0||Who withdrew to the district of Galilee?|(He) Joseph.||0
156|1|2|22|1|c|0||He withdrew to the district of Galilee why?|Being warned in a dream.||0
158|1|2|23|7|c|0||And he went|and lived in a town called Nazareth. So was fulfilled what was said through the prophets: "He will be called a Nazarene."||0
159|1|2|23|1|b|0||Who went and lived in a city called Nazareth?|(He) Joseph.||0
160|1|2|23|8|a|0||What might be fulfilled?|What was spoken by the prophets, that he would be called Nazarene.|4:14; 26:56|0
161|1|2|23|1|c|0||What was spoken by the prophets?|That he would be called a Nazarene.||0
162|1|2|23|1|e|0||He would be called a what?|A Nazarene.||0
163|1|3|1|1|a|0||Who came preaching in the wilderness of Judea?|John the Baptist.||0
164|1|3|1|1|a|0||John the Baptist came preaching where?|In the wilderness of Judea.||0
165|1|3|1|7|a|1||In those|days John the Baptist came preaching in the wilderness of Judea, "Repent, for the kingdom of heaven is at hand."||1
166|1|3|2|1|a|0||Repent, for what is at hand?|The kingdom of heaven.|4:17|1
167|1|3|2|8|d|0||Who said, "Repent, for the kingdom of heaven is near"?|John the Baptist. (cf 4:17)||0
168|1|3|3|7|a|0||"For this|is he who was spoken of by the prophet Isaiah when he said, "The voice of one crying in the wilderness: `Prepare the way of the Lord; make his paths straight.' "||0
169|1|3|3|1|a|0||Who was spoken of by the prophet Isaiah?|John the Baptist.||0
170|1|3|3|1|e|0||The voice of one crying where?|In the wilderness.||0
171|1|3|3|1|a|0||Prepare the way of whom?|The Lord.||1
172|1|3|3|1|e|0||Make his paths how?|Straight.||0
173|1|3|4|2|a|0||John wore what?|A garment of camel's hair and a leather belt around his waist.||0
174|1|3|4|1|a|0||Who wore a leather belt around his waist?|John [the Baptist].||0
175|1|3|4|2|a|0||His food was what?|Locusts and wild honey.||0
176|1|3|5|1|b|0||Jerusalem and all Judea and all the region about the Jordan were going out to whom?|(Him) John [the Baptist].||0
177|1|3|5|3|a|0||Who were going out to him?|Jerusalem and all Judea and all the region about the Jordan.||0
178|1|3|6|1|c|0||They were baptized by him in the river Jordan, confessing what?|Their sins.||0
179|1|3|6|1|e|0||They were baptized by him where?|In the river Jordan.||0
180|1|3|7|9|a|0|Who said it, to whom, and when?|"You brood of vipers! Who warned you to flee from wrath to come?"|When he [John the Baptist] saw many of the Pharisees and Sadducees coming to his baptism, he said it to them.||0
181|1|3|7|2|a|0||He saw many of whom coming to his baptism?|The Pharisees and Sadducees.||1
182|1|3|7|1|c|0||You brood of what?|Vipers!||0
183|1|3|8|7|d|0||"Produce|fruit in keeping with repentance."||0
184|1|3|8|1|a|0||Bear fruit in keeping with what?|Repentance.||1
186|1|3|9|1|a|0||Do not presume to say to yourselves what?|"We have Abraham as our father."||0
187|1|3|9|1|a|0||God is able from these stones to raise up whom?|Children for Abraham.||0
188|1|3|9|1|a|0||God is able from what to raise up children for Abraham?|These stones.||1
189|1|3|10|1|a|0||Even now the axe is laid to what?|The root of the trees.||0
190|1|3|10|1|a|0||What is cut down and thrown into the fire?|Every tree that does not bear good fruit.|7:19|0
191|1|3|10|2|a|0||Every tree that does not bear good fruit is what?|Cut down and thrown into the fire.|7:19|0
192|1|3|11|7|a|0||"I baptize|you with water for repentance, but he who is coming after me is mightier than I, whose sandals I am not worthy to carry. He will baptize you with the Holy Spirit and fire."||0
193|1|3|11|1|a|0||I baptize you with water for what?|Repentance.||0
194|1|3|11|1|a|0||He who is coming is what?|Mightier than I.||0
195|1|3|11|1|c|0||I am not worthy to carry what?|Sandals (of he who is coming).||0
196|1|3|11|1|c|0||Who will baptize you with the Holy Spirit and fire?|(He) He who is coming [Jesus].||0
197|1|3|11|2|a|0||He will baptize you how?|With the Holy Spirit and fire.||1
198|1|3|12|1|a|0||His winnowing fork is where?|In his hand.||1
199|1|3|12|1|a|0||He will clear his what?|Threshing floor.||0
201|1|3|12|1|a|0||He will gather his wheat into what?|The barn.||0
202|1|3|12|1|a|0||The chaff he will burn with what?|Unquenchable fire.||0
203|1|3|13|1|e|0||Who came from Galilee to the Jordan to John, to be baptized by him?|Jesus.||0
204|1|3|14|9|a|0|Who said it, to whom, and what was the reply?|"I need to be baptized by you, and do you come to me?"|John said it, to Jesus. But Jesus answered him, "Let it be so now, for thus it is fitting for us to fulfill all righteousness."||0
205|1|3|14|1|a|0||John would have prevented whom?|(Him) Jesus.||0
206|1|3|15|9|a|0|Who said it, to whom, in reply to what, and what was the response?|"Let it be so now, for thus it is fitting for us to fulfill all righteousness."|Jesus answered (him) John, in reply to, "I need to be baptized by you, and do you come to me?" Then he [John] consented.||0
207|1|3|15|1|c|0||Who consented?|(He) John [to baptize Jesus].||0
208|1|3|15|1|c|0||It is fitting for us to fulfill what?|All righteousness.||0
209|1|3|16|7|a|1||And when Jesus|was baptized, immediately he went up from the water, and behold, the heavens were opened to him, and he saw the Spirit of God descending like a dove and coming to rest on him; and behold, a voice from heaven said, "This is my beloved Son, with whom I am well pleased."||0
210|1|3|16|1|c|0||When Jesus was baptized, immediately he what?|Went up from the water.||0
211|1|3|16|1|c|0||What were opened to him?|The heavens.||0
213|1|3|16|1|b|0||Jesus saw whom descending like a dove?|The Spirit of God.||0
214|1|3|16|2|a|0||He saw the Spirit of God what?|Descending like a dove and coming to rest on him.||0
215|1|3|17|1|b|0||A voice from heaven said what?|"This is my beloved Son, with whom I am well pleased."||0
216|1|3|17|1|a|0||With whom am I well pleased?|My beloved Son [Jesus].||0
217|1|4|1|1|a|0||Jesus was led up by the Spirit into where?|The wilderness.||0
218|1|4|1|1|a|0||Jesus was led up by the Spirit into the wilderness why?|To be tempted by the devil.||1
219|1|4|1|1|e|0||Who was led up by the Spirit into the wilderness?|Jesus.||0
220|1|4|2|2|a|0||After fasting how long, he was hungry?|Forty days and forty nights.||0
222|1|4|3|1|e|0||Command these stones to become what?|Loaves of bread.||0
223|1|4|3|7|a|1||And the tempter|came and said to him, "If you are the Son of God, command these stones to become loaves of bread." But he answered, "It is written, `Man shall not live by bread alone, but by every word that comes from the mouth of God.' "||0
224|1|4|2|9|b|2|Who said it, to whom, when, and what was the reply?|"If you are the Son of God, command these stones to become loaves of bread."|The tempter [the devil] said to (him) Jesus, after fasting forty days and forty nights. But he answered, "It is written, `Man shall not live by bread alone, but by every word that comes from the mouth of God.' "|4:5|0
225|1|4|4|1|a|0||Man shall not live by what?|Bread alone.||0
226|1|4|4|1|a|0||Man shall not live by bread alone, but by what?|Every word that comes from the mouth of God.||0
227|1|4|4|8|a|0||What is written?|"Man shall not live by bread alone, but by every word that comes from the mouth of God."||0
228|1|4|5|8|a|0||The devil took him where?|To the holy city.|4:8|1
229|1|4|5|1|b|0||The devil took Jesus and set him where?|On the pinnacle of the temple.||0
230|1|4|6|8|a|0||What is written?|"He will command his angels concerning you," and "On their hands they will bear you up, lest you strike your foot against a stone."||1
231|1|4|6|1|a|0||He will command whom concerning you?|His angels.||0
232|1|4|6|1|e|0||On their hands they will what?|Bear you up.||0
234|1|4|5|9|a|2|Who said it, to whom, where, and in reply to what?|"Again it is written, `You shall not put the Lord your God to the test.' "|Jesus said it, to the devil, on the pinnacle of the temple, in reply to, "If you are the Son of God, throw yourself down."||0
235|1|4|7|7|c|0||Jesus answered him,|"It is also written: `Do not put the Lord your God to the test.' "||0
236|1|4|7|8|a|0||What is written?|"You shall not put the Lord your God to the test."||1
237|1|4|8|8|a|0||The devil took him where?|To a very high mountain.|4:5|0
238|1|4|8|2|a|0||The devil showed him what?|All the kingdoms of the world and their glory.||0
239|1|4|8|9|a|2|Who said it, to whom, where, and what was the reply?|"All these I will give you, if you will fall down and worship me."|The devil said it, to Jesus, on a very high mountain. (He) Jesus said to him, "Be gone, Satan! For it is written: `You shall worship the Lord your God and him only shall you serve.' "||0
240|1|4|9|2|a|0||All these I will give you, if you will what?|Fall down and worship me.||0
241|1|4|10|7|c|0||Jesus said to|him, "Away from me, Satan! For it is written: `Worship the Lord your God, and serve him only.' "||0
242|1|4|10|1|e|0||You shall worship whom?|The Lord your God.||0
243|1|4|10|1|e|0||Whom only shall you serve?|(Him) The Lord your God.||0
244|1|4|11|1|e|0||Who were ministering to him?|Angels.||0
245|1|4|12|1|b|0||Jesus heard that who had been arrested?|John.||0
246|1|4|12|1|a|0||Jesus withdrew into Galilee when he heard what?|That John had been arrested.||0
247|1|4|13|4|a|0||Leaving Nazareth he went and lived where?|In Capernaum by the sea, in the territory of Zebulun and Naphtali.||1
248|1|4|13|1|a|0||What was by the lake?|Capernaum.||0
250|1|4|15|8|d|0||What was said through the prophet Isaiah?|"Land of Zebulun and land of Naphtali, the way to the sea, along the Jordan, Galilee of the Gentiles-- ." (cf 8:17, 12:17)||0
251|1|4|15|1|a|0||The land of Zebulun and the land of what?|Naphtali.||0
252|1|4|16|1|a|0||Who have seen a great light?|The people dwelling in darkness.||1
253|1|4|16|1|a|0||A light has dawned on whom?|(Them) Those dwelling in the region and shadow of death.||0
255|1|4|17|1|c|0||From that time Jesus began to preach, saying what?|"Repent, for the kingdom of heaven is at hand."||0
256|1|4|17|1|a|0||Repent, for what is at hand?|The kingdom of heaven.|3:2|1
257|1|4|18|1|c|0||While walking beside what sea, he saw two brothers?|The Sea of Galilee.||0
258|1|4|18|2|c|0||Who were casting a net into the sea?|Simon called Peter and Andrew his brother.||0
259|1|4|18|1|c|0||They were casting a net where?|Into the sea [of Galilee].||0
260|1|4|18|1|b|0||Jesus saw two brothers casting a net into the sea why?|For they were fishermen.||0
261|1|4|18|2|a|0||Who were fishermen?|(They) Simon (who is called Peter) and Andrew his brother.||0
262|1|4|18|8|b|0||Jesus saw what two brothers?|Simon (who is called Peter) and Andrew his brother.|4:21|0
263|1|4|19|9|a|0|Who said it, to whom, where, and what was the response?|"Follow me, and I will make you fishers of men."|(He) Jesus said it, to (them) Simon (who is called Peter) and Andrew his brother, beside the Sea of Galilee. Immediately they left their nets and followed him.||0
264|1|4|19|1|a|0||I will make you what?|Fishers of men.||0
265|1|4|20|1|b|0||Immediately Simon and Andrew left what?|Their nets.||0
266|1|4|20|2|a|0||Who left their nets?|(They) Simon (who is called Peter) and Andrew his brother.||0
267|1|4|20|8|a|0||Who followed him?|(They) Simon (who is called Peter) and Andrew his brother.||0
268|1|4|21|1|e|0||Going on from there, he saw what two other brothers?|James the son of Zebedee and John his brother.||0
269|1|4|21|8|b|0||Jesus saw what two brothers?|(Two other brothers) James son of Zebedee and John his brother.|4:18|0
270|1|4|21|2|c|0||Who were in the boat with Zebedee their father?|James the son of Zebedee and John his brother.||0
271|1|4|21|2|c|0||Who were mending their nets?|James the son of Zebedee and John his brother.||0
272|1|4|22|2|a|0||Immediately who left the boat?|James the son of Zebedee and John his brother.||0
273|1|4|22|2|a|0||Immediately they left what?|The boat and their father.||0
274|1|4|22|8|a|0||Who followed Jesus?|James the son of Zebedee and John his brother.||0
275|1|4|21|7|a|1||And going on|from there he saw two other brothers, James the son of Zebedee and John his brother, in the boat with Zebedee their father, mending their nets, and he called them. Immediately they left the boat and their father and followed him.||0
276|1|4|23|1|e|0||He went throughout where?|All Galilee.||0
277|1|4|23|4|a|0||He went throughout all Galilee doing what?|Teaching in their synagogues and proclaiming the gospel of the kingdom and healing every disease and every affliction among the people.||1
278|1|4|23|2|a|0||He went throughout all Galilee, healing what?|Every disease and every affliction among the people.||0
279|1|4|23|1|b|0||Jesus went throughout all Galilee, teaching where?|In their synagogues.||0
280|1|4|23|1|b|0||Jesus went throughout all Galilee, proclaiming what?|The gospel of the kingdom.||0
281|1|4|24|1|a|0||His fame spread throughout where?|All Syria.||0
282|1|4|24|6|a|0||They brought him all the what, and he healed them?|The sick, those afflicted with various diseases and pains, those oppressed by demons, those having seizures, and paralytics.||0
283|1|4|24|8|b|0||He healed whom?|All the sick, those afflicted with various diseases and pains, those oppressed by demons, those having seizures, and paralytics.|12:15; 15:30; 19:2; 21:14|0
284|1|4|25|8|a|0||Who followed him?|Large crowds from Galilee, the Decapolis, Jerusalem, Judea and the region across the Jordan.||0
285|1|4|25|5|a|0||Great crowds followed him from where?|From Galilee and the Decapolis, and from Jerusalem and Judea, and from beyond the Jordan.||0
2001|1|4|2|8|b|0||He was hungry when?|After fasting forty days and forty nights.|12:3|0
3117|1|2|1|7|a|1||Now after|Jesus was born in Bethlehem of Judea in the days of Herod the king, behold, wise men from the east came to Jerusalem, saying, "Where is he who has been born king of the Jews? For we saw his star when it rose and have come to worship him."||0
3146|1|4|17|8|a|0||From that time on Jesus began to what?|Preach, saying, "Repent, for the kingdom of heaven is at hand."|16:21|0
3175|1|1|3|2|e|0||Judah was the father of whom?|Perez and Zerah.||0
3176|1|1|16|8|a|0||Jacob was the father of whom?|Joseph the husband of Mary.|1:2|0
3177|1|1|17|1|a|0||All the generations from Abraham to David were how many?|Fourteen (generations).||1
3178|1|1|18|1|e|0||Before they came together she was found to be what?|With child from the Holy Spirit.||0
3179|1|1|19|1|a|0||Joseph resolved to what?|Divorce her quietly.||0
3180|1|1|20|1|e|0||As he considered these things, who appeared to him in a dream?|An angel of the Lord.|2:13|0
3181|1|1|20|1|a|0||As he considered these things, an angel of the Lord appeared to whom in a dream?|(Him) Joseph.|2:13|0
3182|1|1|21|1|a|0||He will save his people from what?|Their sins.||0
3183|1|1|23|1|a|0||Who shall conceive and bear a son?|The virgin.||0
3184|1|1|25|1|a|0||He knew her not until she had what?|Given birth to a son.||0
3185|1|1|25|1|c|0||He called his name what?|Jesus.||0
3186|1|2|1|1|a|0||Wise men from where came to Jerusalem?|The east.||0
3187|1|2|6|1|a|0||You, O Bethlehem, are by no means least among whom?|The rulers of Judah.||1
